CustomerID,Recency,Frequency,Monetary,Cluster_Final
15953.0,15,97,1657.28,0
15955.0,24,183,4416.26,0
15957.0,32,42,428.89,1
15958.0,74,7,104.35,1
15963.0,20,28,470.76,1
15965.0,17,111,808.87,0
15967.0,23,80,397.68,0
15969.0,3,20,649.42,1
15970.0,304,11,314.1,1
15971.0,18,34,3718.9,0
15973.0,367,4,307.82000000000005,1
15974.0,39,176,3442.15,0
15975.0,84,24,371.01,1
15976.0,165,96,427.64,0
15977.0,17,65,1031.01,1
15978.0,77,49,1098.78,1
15980.0,89,43,2331.18,0
15981.0,25,97,3408.48,0
15983.0,22,112,1465.12,0
15984.0,3,258,2641.39,0
15985.0,123,37,1079.42,1
15986.0,30,14,168.12,1
15987.0,12,128,1118.43,0
15988.0,19,26,153.46,1
15990.0,44,52,792.11,1
15992.0,4,3,41.989999999999995,1
15993.0,9,541,2755.67,0
15994.0,55,32,413.95,1
15996.0,88,127,1007.94,0
15998.0,37,504,3079.26,0
16000.0,3,9,3011.0,0
16003.0,30,103,2301.89,0
16005.0,12,200,572.0600000000001,0
16006.0,211,8,101.4,1
16007.0,48,381,1693.81,0
16008.0,24,33,478.78,1
16009.0,22,82,972.11,0
16010.0,246,79,392.4,1
16011.0,8,210,3352.96,0
16012.0,35,94,1415.29,0
16013.0,4,139,24191.62,0
16014.0,38,137,631.83,0
16015.0,4,180,697.9399999999999,0
16016.0,3,224,1464.8700000000001,0
16017.0,47,32,208.56,1
16018.0,39,28,408.90000000000003,1
16019.0,47,160,3786.2400000000002,0
16020.0,17,46,851.01,1
16022.0,260,71,602.63,1
16023.0,46,101,719.81,0
16024.0,12,61,245.75,0
16025.0,30,28,439.65999999999997,1
16026.0,43,32,236.09,1
16027.0,92,16,561.85,1
16029.0,39,240,39447.19,0
16030.0,310,29,331.24,1
16031.0,92,98,524.58,0
16033.0,6,1128,8768.9,0
16034.0,196,22,437.7,1
16036.0,87,55,749.6800000000001,1
16037.0,270,39,781.74,1
16038.0,8,26,471.78000000000003,1
16040.0,65,65,1313.55,0
16041.0,31,6,1856.0,0
16042.0,22,70,1176.51,0
16043.0,38,39,772.39,1
16045.0,120,83,1340.7,0
16048.0,373,8,256.44,1
16049.0,40,299,1074.81,0
16050.0,174,10,137.26,1
16052.0,54,34,362.06,1
16053.0,33,84,1430.75,0
16054.0,145,70,783.9,1
16055.0,221,8,126.48,1
16056.0,45,66,650.75,1
16057.0,16,121,2263.12,0
16059.0,66,178,1453.16,0
16062.0,10,64,1153.62,1
16063.0,260,23,335.32,1
16065.0,365,73,367.14,1
16066.0,17,101,1489.36,0
16070.0,22,33,852.15,1
16071.0,45,21,326.24,1
16072.0,288,23,583.04,1
16073.0,297,1,122.39999999999999,1
16076.0,3,129,2234.73,0
16078.0,284,1,79.2,1
16079.0,17,21,1190.6,0
16080.0,82,10,217.16,1
16081.0,56,223,2799.42,0
16083.0,101,31,1317.62,0
16084.0,299,38,436.18,1
16085.0,23,167,981.51,0
16086.0,59,39,1121.39,0
16091.0,155,18,315.06,1
16092.0,115,51,817.86,1
16093.0,107,1,17.0,1
16094.0,12,63,1078.23,1
16096.0,264,12,212.25,1
16097.0,240,10,185.04999999999998,1
16098.0,88,67,1961.79,0
16099.0,50,39,731.9,1
16101.0,71,76,1290.7,0
16102.0,42,57,1842.14,0
16103.0,7,48,1429.64,0
16104.0,62,28,297.25,1
16105.0,249,13,336.96,1
16106.0,66,6,108.38,1
16107.0,18,31,3059.28,0
16108.0,85,48,842.5,1
16109.0,219,18,593.4,1
16110.0,45,342,1320.95,0
16112.0,143,16,179.9,1
16113.0,183,30,161.38,1
16114.0,171,8,135.75000000000003,1
16115.0,10,279,1660.8799999999999,0
16116.0,212,34,612.78,1
16117.0,190,30,232.21,1
16119.0,8,16,423.36,1
16120.0,59,30,1309.14,0
16121.0,57,204,854.66,0
16122.0,73,38,624.62,1
16123.0,52,16,307.78,1
16124.0,317,11,246.44,1
16125.0,367,13,289.35,1
16126.0,29,117,6287.77,0
16127.0,39,40,656.25,1
16128.0,18,89,1880.22,0
16131.0,52,78,3506.54,0
16133.0,4,338,13541.2,0
16134.0,22,35,618.09,1
16135.0,263,21,517.55,1
16136.0,60,37,709.38,1
16139.0,19,31,635.41,1
16140.0,66,35,669.3,1
16141.0,88,30,619.76,1
16142.0,250,37,535.34,1
16143.0,3,117,2208.2000000000003,0
16144.0,247,1,175.2,1
16145.0,9,224,3799.4900000000002,0
16146.0,157,29,734.13,1
16147.0,134,22,375.0,1
16148.0,296,1,76.32000000000001,1
16149.0,5,18,280.52,1
16150.0,43,117,2053.02,0
16152.0,269,29,1827.12,0
16153.0,50,89,1824.23,0
16156.0,9,128,3092.04,0
16157.0,16,18,656.69,1
16159.0,282,14,348.2,1
16160.0,65,20,898.96,1
16161.0,2,468,5486.43,0
16162.0,252,2,37.4,1
16163.0,232,6,856.6,1
16164.0,17,34,815.84,1
16168.0,11,98,3666.84,0
16169.0,8,85,1822.97,0
16170.0,51,125,1861.73,0
16171.0,59,3,73.2,1
16172.0,95,69,1140.21,1
16173.0,16,84,1418.32,0
16174.0,126,23,759.95,1
16175.0,94,58,1037.59,1
16177.0,50,15,331.95,1
16178.0,138,8,197.9,1
16179.0,61,11,215.83,1
16180.0,100,162,10254.18,0
16181.0,73,11,305.54,1
16182.0,72,28,3988.65,0
16183.0,67,15,338.71000000000004,1
16184.0,64,45,1158.79,0
16185.0,17,31,529.41,1
16186.0,23,218,4006.94,0
16187.0,32,295,6887.16,0
16188.0,45,67,981.86,1
16189.0,16,11,215.48,1
16190.0,40,6,175.12,1
16191.0,3,134,4779.32,0
16193.0,237,19,314.45,1
16198.0,75,15,400.68100000000004,1
16200.0,4,172,1068.23,0
16201.0,3,111,1863.47,0
16202.0,361,18,365.27,1
16203.0,59,35,592.9,1
16204.0,23,50,384.18,1
16205.0,31,96,751.03,0
16206.0,55,63,537.0600000000001,1
16207.0,25,19,377.64,1
16208.0,45,66,658.9399999999999,1
16209.0,89,45,1299.98,0
16210.0,2,122,9272.380000000001,0
16211.0,89,23,547.02,1
16212.0,19,41,690.34,1
16213.0,79,6,159.0,1
16214.0,171,44,1061.47,1
16215.0,81,14,242.35,1
16216.0,267,37,761.24,1
16217.0,235,15,304.25,1
16218.0,30,84,3084.68,0
16221.0,37,95,860.86,0
16222.0,318,122,773.5500000000001,0
16224.0,57,96,1295.3,0
16225.0,45,134,1096.32,0
16226.0,203,8,255.12,1
16227.0,225,6,314.22,1
16229.0,87,47,1010.6,1
16230.0,190,35,542.03,1
16232.0,44,37,990.88,1
16233.0,71,22,536.6800000000001,1
16235.0,41,45,850.67,1
16236.0,78,20,432.2,1
16239.0,57,19,414.2,1
16240.0,24,135,3462.06,0
16241.0,10,655,2590.31,0
16242.0,8,292,3579.54,0
16243.0,34,51,340.41,1
16244.0,212,91,1522.75,0
16245.0,24,90,1394.34,0
16247.0,170,16,114.56,1
16248.0,62,7,152.94,1
16249.0,53,69,1800.07,0
16250.0,261,24,389.44,1
16253.0,67,123,3683.86,0
16255.0,17,270,2611.59,0
16256.0,267,13,752.4300000000001,1
16257.0,177,1,16.63,1
16258.0,45,135,4842.31,0
16260.0,51,18,1035.45,0
16261.0,17,119,728.54,0
16265.0,9,256,5342.2,0
16266.0,74,61,861.89,1
16268.0,71,44,594.33,1
16270.0,353,54,1139.96,1
16271.0,16,129,1389.64,0
16272.0,117,25,411.7,1
16274.0,373,63,317.90999999999997,1
16275.0,197,33,559.87,1
16276.0,177,6,462.8,1
16278.0,100,23,379.64,1
16279.0,21,106,1502.78,0
16281.0,72,17,1968.78,0
16282.0,340,11,168.3,1
16283.0,6,165,1568.15,0
16284.0,31,103,812.68,0
16287.0,170,8,133.22,1
16292.0,122,17,302.25,1
16293.0,22,118,2245.33,0
16295.0,10,79,1328.55,0
16297.0,269,20,301.9,1
16298.0,23,27,581.46,1
16302.0,127,11,233.22,1
16303.0,26,162,5357.43,0
16305.0,139,22,361.21999999999997,1
16306.0,214,41,632.27,1
16308.0,38,4,128.0,1
16309.0,106,42,706.57,1
16311.0,18,37,616.26,1
16313.0,3,16,274.15000000000003,1
16315.0,331,14,226.05,1
16316.0,64,151,2503.51,0
16317.0,120,69,1341.65,0
16318.0,35,19,328.15,1
16319.0,218,3,404.40000000000003,1
16320.0,172,56,1038.46,1
16321.0,72,12,373.65000000000003,1
16322.0,1,37,326.75,1
16323.0,196,1,207.50000000000003,1
16324.0,128,111,408.59000000000003,0
16325.0,47,18,594.24,1
16326.0,6,299,2993.3,0
16327.0,14,316,3789.67,0
16330.0,18,39,251.91,1
16332.0,28,151,1582.8,0
16333.0,8,45,4790.6,0
16337.0,37,10,151.05,1
16338.0,157,11,214.79999999999998,1
16339.0,284,18,94.05,1
16340.0,107,141,533.99,0
16341.0,25,77,1971.87,0
16342.0,75,15,303.09,1
16343.0,16,43,328.58,1
16344.0,158,2,101.10000000000001,1
16345.0,44,37,498.72,1
16347.0,11,85,830.71,0
16348.0,32,221,1410.11,0
16349.0,291,9,53.5,1
16350.0,21,57,1116.47,1
16351.0,333,8,153.9,1
16352.0,18,28,494.44,1
16353.0,4,94,6675.71,0
16354.0,63,39,395.8,1
16356.0,198,31,211.77,1
16357.0,33,34,658.88,1
16358.0,1,109,2027.5,0
16359.0,7,66,1383.34,0
16360.0,5,636,3448.4900000000002,0
16361.0,10,104,890.57,0
16362.0,32,77,709.99,0
16363.0,53,5,109.36000000000001,1
16364.0,12,52,705.79,1
16365.0,18,51,1539.78,0
16366.0,19,18,327.3,1
16367.0,37,127,800.67,0
16368.0,2,69,479.59000000000003,0
16369.0,18,115,1543.33,0
16370.0,82,221,1299.67,0
16372.0,33,92,355.73,0
16374.0,66,108,458.78000000000003,0
16376.0,9,122,974.64,0
16377.0,267,5,196.2,1
16378.0,247,23,362.95,1
16379.0,4,108,2157.4,0
16380.0,61,31,1313.99,0
16383.0,75,98,643.76,0
16384.0,90,33,584.5,1
16385.0,60,57,554.86,1
16386.0,29,81,302.57,0
16387.0,323,4,94.36,1
16389.0,53,33,1319.47,0
16392.0,270,43,217.89,1
16393.0,2,327,3040.96,0
16394.0,57,83,1467.98,0
16395.0,61,206,1482.06,0
16398.0,154,82,1680.8799999999999,0
16399.0,19,71,397.85,0
16400.0,95,29,303.61,1
16401.0,1,186,3810.3199999999997,0
16402.0,265,57,293.45,1
16403.0,312,10,177.5,1
16404.0,70,23,443.05,1
16405.0,302,5,129.85,1
16406.0,19,58,154.35,0
16407.0,13,168,2079.68,0
16409.0,36,231,2022.98,0
16411.0,19,44,211.7,1
16412.0,54,30,135.99,1
16413.0,57,31,262.2,1
16414.0,22,7,126.25,1
16415.0,44,47,200.27,1
16416.0,27,71,1044.76,1
16418.0,45,95,609.48,0
16419.0,113,50,958.71,1
16422.0,17,369,29254.12,0
16423.0,25,18,346.12,1
16424.0,191,5,133.56,1
16425.0,302,21,302.7,1
16426.0,2,353,1863.76,0
16427.0,263,9,241.06,1
16429.0,106,2,137.98999999999998,1
16430.0,57,6,300.85,1
16431.0,213,76,623.28,1
16432.0,64,8,215.4,1
16433.0,28,17,184.26,1
16434.0,29,105,1491.85,0
16438.0,6,132,798.35,0
16440.0,8,282,3640.67,0
16441.0,67,24,381.2,1
16442.0,2,171,608.98,0
16444.0,46,84,654.65,0
16445.0,34,63,230.51,0
16446.0,1,3,210.9,1
16447.0,136,34,255.91,1
16448.0,198,19,182.99,1
16449.0,198,40,707.69,1
16450.0,150,11,311.92,1
16451.0,88,14,266.97,1
16454.0,64,1,5.9,1
16455.0,64,99,1841.18,0
16456.0,99,109,2151.53,0
16457.0,218,9,208.36,1
16458.0,3,202,3482.7400000000002,0
16460.0,28,132,811.23,0
16461.0,178,32,142.92,1
16462.0,74,3,136.0,1
16463.0,21,82,1422.4,0
16464.0,20,230,1289.7,0
16466.0,34,146,1595.64,0
16468.0,74,2,74.9,1
16469.0,24,171,625.42,0
16470.0,52,164,752.77,0
16471.0,275,13,223.95000000000002,1
16473.0,165,18,316.11,1
16474.0,7,336,1810.49,0
16475.0,88,28,475.93,1
16477.0,64,146,2494.46,0
16478.0,25,17,331.0,1
16479.0,10,35,300.83,1
16480.0,76,53,769.29,1
16482.0,16,18,220.62,1
16483.0,192,19,139.35,1
16484.0,174,24,389.3,1
16485.0,77,42,363.65,1
16488.0,33,29,448.15999999999997,1
16491.0,47,39,731.5,1
16493.0,80,56,1351.63,0
16494.0,297,50,826.53,1
16495.0,3,88,648.26,0
16496.0,9,95,1599.52,0
16497.0,50,136,2964.41,0
16498.0,161,15,100.97,1
16499.0,360,19,365.45,1
16500.0,5,11,252.49,1
16503.0,107,84,1431.29,0
16504.0,25,83,465.88,0
16505.0,32,4,540.0,1
16506.0,20,3,90.30000000000001,1
16509.0,297,13,363.38,1
16510.0,372,13,248.1,1
16511.0,22,158,916.33,0
16513.0,5,35,874.59,1
16515.0,52,111,1609.74,0
16516.0,30,6,101.69999999999999,1
16517.0,277,17,162.7,1
16518.0,61,40,484.32,1
16519.0,25,12,212.98,1
16520.0,186,156,1046.57,0
16523.0,2,290,9417.19,0
16525.0,2,183,12082.53,0
16526.0,172,15,290.36,1
16527.0,81,14,228.06,1
16528.0,4,17,244.41,1
16529.0,190,30,455.25,1
16531.0,22,77,1243.95,0
16532.0,18,4,1393.0,0
16533.0,19,176,1082.81,0
16535.0,5,31,593.75,1
16536.0,110,54,547.8,1
16539.0,3,45,1388.81,0
16542.0,54,5,119.62,1
16545.0,165,3,339.3,1
16546.0,291,25,787.15,1
16549.0,10,925,4034.9,0
16550.0,109,251,2283.97,0
16551.0,96,32,881.8,1
16552.0,243,17,379.73,1
16553.0,163,84,5400.26,1
16554.0,42,52,837.1,1
16555.0,35,17,285.89,1
16556.0,67,207,3313.15,0
16557.0,24,11,281.85,1
16558.0,1,460,8294.57,0
16560.0,27,56,833.04,1
16561.0,6,31,511.12,1
16563.0,54,19,990.74,0
16565.0,364,3,173.7,1
16566.0,15,18,614.66,1
16567.0,194,35,781.5600000000001,1
16569.0,3,5,124.2,1
16570.0,15,126,3738.4,0
16571.0,27,87,1421.65,0
16572.0,127,57,990.28,1
16573.0,85,42,663.61,1
16574.0,71,28,451.44,1
16581.0,183,9,105.84,1
16582.0,113,6,313.62,1
16583.0,374,14,233.45,1
16584.0,80,28,873.08,1
16586.0,249,8,463.95,1
16587.0,232,13,216.83,1
16589.0,71,33,459.24,1
16591.0,69,10,213.5,1
16592.0,4,216,4105.28,0
16593.0,51,27,330.03,1
16594.0,75,53,181.09,0
16595.0,61,85,360.16,0
16596.0,16,12,250.15,1
16597.0,4,7,88.52000000000001,1
16598.0,286,10,145.04999999999998,1
16600.0,4,62,813.52,1
16601.0,41,29,241.53,1
16602.0,36,29,527.76,1
16603.0,75,34,482.47,1
16607.0,18,172,2843.32,0
16609.0,15,275,5466.86,0
16610.0,219,6,75.66,1
16611.0,186,10,129.49,1
16612.0,33,66,1187.66,0
16613.0,70,30,618.59,1
16614.0,183,26,506.19,1
16616.0,15,33,453.78,1
16617.0,236,5,151.85,1
16618.0,31,96,2645.35,0
16619.0,264,14,226.21,1
16620.0,4,9,178.96,1
16621.0,52,29,813.48,1
16623.0,246,5,129.45,1
16624.0,81,48,810.5699999999999,1
16625.0,275,23,333.08,1
16626.0,1,179,4107.98,0
16627.0,79,20,322.8,1
16628.0,30,117,2188.05,0
16629.0,74,60,408.63,0
16633.0,17,151,2864.78,0
16634.0,223,9,217.9,1
16637.0,32,69,1096.51,1
16638.0,23,94,1594.08,0
16639.0,31,50,1257.51,0
16641.0,106,12,231.10000000000002,1
16642.0,5,34,688.33,1
16643.0,246,27,487.51,1
16644.0,178,62,833.78,1
16647.0,170,14,214.06,1
16648.0,43,19,290.65999999999997,1
16650.0,72,24,518.42,1
16652.0,59,118,6580.45,0
16653.0,16,69,1212.34,0
16654.0,141,29,600.63,1
16655.0,18,258,3788.88,0
16656.0,22,73,5709.0,0
16657.0,10,192,874.43,0
16658.0,368,8,123.24,1
16659.0,189,2,39.12,1
16660.0,16,16,1191.45,0
16665.0,362,9,135.39999999999998,1
16666.0,19,32,118.98,1
16667.0,68,52,566.54,1
16668.0,15,20,306.71999999999997,1
16669.0,24,154,1344.48,0
16670.0,17,252,4095.9,0
16671.0,28,6,885.35,0
16672.0,2,114,8096.9400000000005,0
16674.0,55,93,304.24,0
16676.0,34,89,1545.48,0
16678.0,3,163,3109.99,0
16679.0,366,3,129.75,1
16680.0,43,10,183.7,1
16681.0,73,44,1770.34,0
16682.0,5,30,994.88,1
16684.0,4,277,40874.7,0
16685.0,61,62,324.24,0
16686.0,47,544,2914.62,0
16688.0,1,62,1260.86,0
16689.0,76,13,406.76,1
16690.0,72,12,225.26,1
16692.0,256,2,753.5,1
16693.0,69,59,474.54,1
16696.0,135,10,657.9000000000001,1
16697.0,241,21,112.75,1
16698.0,227,5,1134.0,0
16700.0,9,308,5076.55,0
16701.0,9,144,5147.66,0
16705.0,1,270,13898.710000000001,0
16706.0,37,123,530.39,0
16708.0,46,27,655.99,1
16709.0,85,79,3027.31,0
16710.0,19,394,2467.67,0
16711.0,3,22,1641.79,0
16712.0,9,437,3603.02,0
16713.0,19,619,6772.86,0
16714.0,317,86,897.32,1
16715.0,78,19,277.52,1
16716.0,267,2,901.2,1
16717.0,24,198,3819.76,0
16718.0,369,44,606.0500000000001,1
16719.0,15,196,1768.54,0
16720.0,26,25,152.95,1
16721.0,262,37,292.47,1
16722.0,17,225,4689.53,0
16723.0,91,42,427.71,1
16725.0,302,144,756.18,0
16726.0,26,178,1358.74,0
16727.0,364,44,256.32,1
16728.0,46,263,1048.28,0
16729.0,38,655,7202.01,0
16730.0,52,82,743.11,0
16732.0,32,28,603.75,1
16734.0,52,52,646.76,1
16735.0,79,116,2247.41,0
16737.0,53,1,145.0,1
16738.0,298,1,3.75,1
16739.0,177,13,323.0,1
16743.0,29,190,2213.13,0
16744.0,11,236,1291.89,0
16745.0,87,355,7057.22,0
16746.0,5,444,6647.79,0
16747.0,38,42,836.06,1
16748.0,18,69,1515.9,0
16750.0,45,95,600.61,0
16751.0,31,25,1170.52,0
16752.0,373,9,143.85999999999999,1
16753.0,58,34,223.92000000000002,1
16754.0,372,2,124.0,1
16755.0,114,165,1475.43,0
16756.0,215,13,239.4,1
16757.0,319,7,106.83000000000001,1
16758.0,65,22,369.34000000000003,1
16759.0,8,42,789.15,1
16761.0,97,13,316.62,1
16762.0,20,63,1160.6000000000001,1
16763.0,199,23,611.53,1
16764.0,4,700,2790.9500000000003,0
16765.0,294,1,34.0,1
16766.0,273,34,1145.6,1
16767.0,31,221,5539.4400000000005,0
16768.0,48,54,478.09000000000003,1
16769.0,260,38,361.54,1
16770.0,58,140,733.78,0
16771.0,33,253,2230.61,0
16773.0,57,25,164.94,1
16774.0,68,48,661.52,1
16775.0,10,157,1688.23,0
16776.0,60,71,371.54,0
16777.0,80,48,222.62,1
16778.0,74,16,245.94,1
16779.0,2,331,10611.720000000001,0
16780.0,100,59,422.24,1
16781.0,372,17,311.25,1
16782.0,10,183,2267.9500000000003,0
16784.0,20,3,107.6,1
16788.0,123,147,592.74,0
16789.0,8,5,80.8,1
16790.0,4,93,1545.6200000000001,0
16791.0,29,313,1693.03,0
16792.0,282,12,110.38000000000001,1
16793.0,57,16,243.84,1
16794.0,1,277,1194.48,0
16795.0,365,66,414.88,1
16796.0,89,18,305.62,1
16800.0,11,156,1154.28,0
16801.0,163,75,1560.63,0
16803.0,65,24,332.3,1
16804.0,23,60,536.99,1
16805.0,174,98,460.59,0
16806.0,103,92,736.21,0
16807.0,143,66,1106.59,0
16808.0,99,23,288.42,1
16809.0,23,149,914.69,0
16810.0,192,15,309.54,1
16811.0,5,28,547.07,1
16812.0,361,15,479.35,1
16813.0,8,426,1612.7,0
16814.0,14,318,6406.8,0
16816.0,103,28,417.06,1
16817.0,3,86,1558.1100000000001,0
16818.0,11,188,3322.61,0
16820.0,96,26,497.29,1
16823.0,227,38,358.38,1
16824.0,16,26,460.64,1
16825.0,39,28,722.38,1
16826.0,51,22,341.7,1
16828.0,112,7,113.5,1
16829.0,157,11,197.22,1
16830.0,39,23,325.91,1
16832.0,184,12,198.82999999999998,1
16833.0,1,47,1106.53,1
16834.0,228,24,413.46,1
16835.0,128,10,180.85,1
16836.0,40,11,251.87,1
16837.0,31,165,3170.66,0
16838.0,197,25,421.16,1
16839.0,9,266,16254.43,0
16841.0,37,116,1869.82,0
16842.0,101,63,1264.19,0
16843.0,43,378,10100.05,0
16846.0,50,11,214.32,1
16847.0,43,12,193.44,1
16848.0,53,14,281.42,1
16849.0,187,8,124.57,1
16850.0,334,19,332.41,1
16851.0,4,20,342.45,1
16852.0,10,9,121.59,1
16855.0,24,19,328.4,1
16856.0,15,2,35.400000000000006,1
16858.0,369,10,375.69000000000005,1
16859.0,145,51,699.49,1
16861.0,60,6,173.76,1
16863.0,31,26,502.8,1
16866.0,141,11,207.73999999999998,1
16869.0,23,127,817.12,0
16871.0,22,137,2811.06,0
16872.0,77,7,483.46000000000004,1
16873.0,5,279,6778.28,0
16875.0,67,112,2094.89,0
16877.0,12,156,846.3,0
16878.0,84,3,13.3,1
16880.0,31,174,1491.43,0
16881.0,67,1,72.0,1
16882.0,67,39,705.12,1
16883.0,187,37,269.16,1
16884.0,38,26,429.84000000000003,1
16885.0,15,96,450.41,0
16887.0,35,36,192.32999999999998,1
16889.0,195,135,1578.67,0
16891.0,2,186,742.11,0
16892.0,1,97,501.13,0
16893.0,367,45,145.93,1
16895.0,65,62,202.27,0
16897.0,299,37,289.78,1
16898.0,26,157,501.03,0
16899.0,8,123,1271.06,0
16900.0,17,78,882.16,0
16902.0,116,44,1706.88,0
16903.0,29,56,363.2,1
16904.0,4,663,3600.9900000000002,0
16905.0,5,199,3036.96,0
16906.0,82,86,556.27,0
16907.0,29,140,928.4200000000001,0
16909.0,72,18,337.38,1
16910.0,4,545,1508.64,0
16912.0,29,100,2555.58,0
16913.0,290,8,113.44,1
16914.0,36,30,183.76,1
16915.0,9,57,521.72,1
16916.0,24,136,562.41,0
16917.0,277,9,391.52,1
16918.0,50,128,1068.82,0
16919.0,156,326,2592.25,0
16921.0,61,55,154.18,0
16923.0,12,626,7008.2,0
16924.0,21,81,829.89,0
16926.0,371,14,230.25,1
16927.0,116,6,223.85,1
16928.0,80,203,2806.75,0
16929.0,4,77,1295.39,0
16930.0,26,53,378.89,1
16931.0,5,886,4554.87,0
16932.0,53,48,150.23000000000002,0
16933.0,1,44,563.23,1
16934.0,55,61,922.71,1
16936.0,26,56,261.9,0
16938.0,9,235,1933.43,0
16940.0,52,305,3049.56,0
16942.0,13,277,1904.99,0
16943.0,212,33,816.73,1
16945.0,22,249,4344.86,0
16947.0,236,21,406.48,1
16948.0,139,19,373.62,1
16949.0,4,60,844.42,1
16950.0,57,42,1178.56,0
16951.0,135,86,1277.75,0
16952.0,109,16,167.61,1
16953.0,30,1,20.8,1
16954.0,1,54,2085.08,0
16955.0,185,25,517.71,1
16956.0,18,16,308.74,1
16957.0,239,16,416.64,1
16959.0,87,7,117.35000000000001,1
16960.0,39,100,505.1,0
16961.0,116,14,234.17,1
16963.0,187,7,110.55000000000001,1
16965.0,227,25,189.75,1
16966.0,8,28,2012.53,0
16967.0,189,21,319.02,1
16968.0,4,31,439.43,1
16969.0,39,41,626.13,1
16971.0,38,41,240.47,1
16976.0,267,2,251.51999999999998,1
16978.0,78,39,344.33,1
16979.0,4,89,1852.0,0
16980.0,255,81,901.26,1
16982.0,61,22,384.06,1
16983.0,13,143,1905.55,0
16984.0,88,400,4457.92,0
16985.0,17,120,5464.12,0
16986.0,30,3,262.2,1
16987.0,3,128,1606.84,0
16988.0,5,7,126.12,1
16989.0,7,12,818.25,1
16990.0,219,1,179.0,1
16992.0,11,93,1613.67,0
16996.0,30,37,1456.96,0
16997.0,288,12,702.0,1
16998.0,150,4,295.0,1
16999.0,23,23,484.82,1
17001.0,1,169,3987.01,0
17002.0,86,49,1493.73,0
17004.0,46,43,1192.94,0
17006.0,5,43,766.78,1
17007.0,51,52,889.61,1
17010.0,18,11,195.36,1
17011.0,30,15,270.9,1
17014.0,8,72,583.4300000000001,0
17015.0,29,214,1838.6100000000001,0
17017.0,3,252,8630.9,0
17018.0,41,16,920.1,0
17019.0,11,228,1258.08,0
17022.0,31,7,71.0,1
17024.0,45,3,95.85,1
17025.0,61,9,357.77,1
17026.0,185,4,154.82999999999998,1
17027.0,79,148,877.5600000000001,0
17029.0,111,2,358.0,1
17030.0,64,11,146.87,1
17031.0,12,22,380.35,1
17033.0,86,28,881.74,1
17034.0,16,29,730.52,1
17035.0,246,28,433.53000000000003,1
17037.0,88,75,1267.32,0
17038.0,30,22,112.4,1
17040.0,138,15,449.73,1
17041.0,27,69,1071.49,1
17042.0,3,97,1036.58,0
17043.0,32,102,1735.18,0
17044.0,25,6,884.6800000000001,0
17045.0,113,22,316.12,1
17046.0,157,22,642.02,1
17047.0,85,65,1100.9,1
17048.0,118,43,902.03,1
17049.0,3,317,5437.97,0
17050.0,96,308,3185.64,0
17051.0,194,42,240.89000000000001,1
17052.0,28,83,399.09,0
17053.0,131,13,498.48,1
17054.0,28,83,1333.01,0
17058.0,82,62,1179.89,1
17059.0,30,514,3073.67,0
17060.0,266,5,187.60000000000002,1
17061.0,74,99,5232.2300000000005,0
17062.0,314,68,528.29,1
17063.0,21,78,1461.14,0
17064.0,59,61,855.45,1
17068.0,12,295,4545.89,0
17069.0,28,143,2709.38,0
17070.0,114,62,304.24,0
17071.0,28,140,2429.03,0
17073.0,18,173,1444.84,0
17075.0,18,77,830.8000000000001,0
17076.0,36,25,832.7099999999999,1
17078.0,36,27,375.86,1
17079.0,78,2,118.80000000000001,1
17080.0,22,8,287.62,1
17081.0,25,62,278.96,0
17082.0,33,81,1787.11,0
17083.0,109,52,1405.78,0
17084.0,35,149,2747.9900000000002,0
17085.0,123,186,1562.4,0
17086.0,7,95,1971.28,0
17088.0,28,115,1982.64,0
17090.0,4,61,1974.65,0
17091.0,3,195,3824.44,0
17092.0,50,124,1773.39,0
17094.0,322,14,302.0,1
17095.0,23,74,1324.16,0
17096.0,15,48,1022.13,1
17097.0,2,211,941.1,0
17100.0,18,65,971.74,1
17101.0,10,42,1621.73,0
17102.0,262,1,25.5,1
17105.0,159,90,665.78,0
17107.0,33,416,10559.92,0
17109.0,29,116,881.29,0
17110.0,165,12,163.29999999999998,1
17111.0,47,29,231.61,1
17114.0,6,123,800.8,0
17115.0,8,39,837.5,1
17117.0,288,9,116.19999999999999,1
17118.0,318,10,157.02,1
17119.0,3,34,591.91,1
17120.0,233,18,307.46,1
17122.0,119,7,138.32,1
17123.0,162,9,345.29999999999995,1
17124.0,185,31,294.24,1
17125.0,50,35,230.5,1
17126.0,152,248,989.45,0
17128.0,335,14,157.09,1
17131.0,5,134,2459.85,0
17133.0,16,27,3457.2400000000002,0
17134.0,107,23,413.2,1
17135.0,16,52,1002.99,1
17138.0,276,24,380.5,1
17139.0,16,477,10392.43,0
17140.0,247,18,399.12,1
17142.0,239,15,400.63,1
17144.0,1,48,948.25,1
17146.0,106,35,613.04,1
17147.0,23,81,1714.59,0
17148.0,52,9,124.88,1
17152.0,195,14,1482.3000000000002,0
17153.0,24,14,213.78,1
17154.0,75,23,329.34,1
17155.0,18,20,251.70000000000002,1
17157.0,8,13,319.0,1
17158.0,32,67,1266.97,0
17159.0,22,101,1538.88,0
17160.0,31,227,3488.03,0
17162.0,29,104,1715.46,0
17163.0,22,5,293.1,1
17164.0,33,144,2467.35,0
17165.0,284,10,158.68,1
17166.0,39,12,206.34,1
17169.0,58,54,835.78,1
17171.0,289,16,224.91,1
17172.0,79,15,317.76,1
